Link,Địa chỉ,Khoảng giá,Diện tích,Số phòng ngủ,"Số phòng tắm, vệ sinh",Số tầng,Hướng nhà,Hướng ban công,Đường vào,Pháp lý,Nội thất,Latitude,Longitude,Mô tả,Quan_Huyen,Phuong_Xa,Dien_Tich,Chuc_Nang_QHPK,Ten_Do_An,Trang_Thai
https://batdongsan.com.vn/ban-nha-mat-pho-duong-so-31-phuong-binh-trung-tay-54/moi-full-noi-that-o-ngay-ay-u-cong-nang-mt-uong-gan-nguyen-duy-trinh-p-tay-pr45724197,"Đường Số 31, Phường Bình Trưng Tây, Quận 2, Hồ Chí Minh","9,2 tỷ",78 m²,,,2 tầng,,,,,Full,10.7867267204551,106.766104766769,"Nhà mới mặt tiền thông Bình Trưng Tây, nhà đẹp ở ngay giá tốt.

Diện tích: 78m², full thổ cư.
Kết cấu: 2 tầng, sân đậu oto, phòng khách, bếp, giếng trời đầy đủ công năng.
Đặt biệt: Chủ tặng full nội thất tiện nghi cho khách mua sớm.

Vị trí MT đường số thông Nguyễn Duy Trinh, Lê Văn Thịnh phường Bình Trưng Tây cũ nay là Bình Trưng.
Nhà phù hợp cho gia đình vừa ở vừa kinh doanh tại nhà.

Sổ hồng riêng tại gia, công chứng nhanh.

Gọi ngay
0938 121 ***
Phước An Realty xem nhà.
(Tư vấn pháp lý, ký gửi nhà đất).
Chuyên nhà đất quận 2, quận 9.",,,,,,Bị khóa: The land is temporarily locked!
https://batdongsan.com.vn/ban-nha-rieng-duong-truong-chinh-phuong-13-10-69/ban-chdv-8x40-65-phong-cho-thue-200tr-thang-chi-35-ti-pr44717979,"512/10 - 10A, Đường Trường Chinh, Phường 13, Quận Tân Bình, Hồ Chí Minh",35 tỷ,"309,4 m²",65 phòng,65 phòng,7 tầng,,,,Sổ đỏ/ Sổ hồng,,10.7990886142651,106.64118459195,"Bán CHDV quận Tân Bình.
Địa chỉ: 512/10 - 10A Trường Chinh, P. 13, Tân Binh.
- Diện tích đất 309,4 m².
- Diện tích sàn 1446,2m².
- Kết cấu 1 hầm 7 tấm có 65 phòng cho thuê thu nhập trên 200 triệu/ tháng.
- Giá bán chỉ 35 tỷ.
Liên hệ làm việc trực tiếp chủ nhà:
0902 757 ***
.
Hoàng Nguyên.",Quận Tân Bình,Phường 14,1245.2,Đất giao thông,"Đồ án điều chỉnh quy hoạch chi tiết xây dựng đô thị tỷ lệ 1/2000 Khu dân cư Phường 13, Quận Tân Bình | Đồ án điều chỉnh quy hoạch chi tiết xây dựng đô thị tỷ lệ 1/2000 Khu dân cư Phường 14, Quận Tân Bình | Đồ án điều chỉnh quy hoạch chi tiết xây dựng đô thị tỷ lệ 1/2000 Khu dân cư Phường 14, Quận Tân Bình | Đồ án điều chỉnh quy hoạch chi tiết xây dựng đô thị tỷ lệ 1/2000 Khu dân cư Phường 14, Quận Tân Bình | Đồ án điều chỉnh quy hoạch chi tiết xây dựng đô thị tỷ lệ 1/2000 Khu dân cư Phường 13, Quận Tân Bình | Đồ án điều chỉnh quy hoạch chi tiết xây dựng đô thị tỷ lệ 1/2000 Khu dân cư Phường 14, Quận Tân Bình | Đồ án điều chỉnh quy hoạch chi tiết xây dựng đô thị tỷ lệ 1/2000 Khu dân cư Phường 13, Quận Tân Bình | Đồ án điều chỉnh quy hoạch chi tiết xây dựng đô thị tỷ lệ 1/2000 Khu dân cư Phường 14, Quận Tân Bình | Đồ án điều chỉnh quy hoạch chi tiết xây dựng đô thị tỷ lệ 1/2000 Khu dân cư Phường 13, Quận Tân Bình | Đồ án điều chỉnh quy hoạch chi tiết xây dựng đô thị tỷ lệ 1/2000 Khu dân cư Phường 14, Quận Tân Bình | Đồ án điều chỉnh quy hoạch chi tiết xây dựng đô thị tỷ lệ 1/2000 Khu dân cư Phường 13, Quận Tân Bình | Đồ án điều chỉnh quy hoạch chi tiết xây dựng đô thị tỷ lệ 1/2000 Khu dân cư Phường 14, Quận Tân Bình | Đồ án điều chỉnh quy hoạch chi tiết xây dựng đô thị tỷ lệ 1/2000 Khu dân cư Phường 14, Quận Tân Bình | Đồ án điều chỉnh quy hoạch chi tiết xây dựng đô thị tỷ lệ 1/2000 Khu dân cư Phường 13, Quận Tân Bình | Đồ án điều chỉnh quy hoạch chi tiết xây dựng đô thị tỷ lệ 1/2000 Khu dân cư Phường 14, Quận Tân Bình",Thành công
https://batdongsan.com.vn/ban-nha-rieng-duong-lam-thi-ho-phuong-tan-chanh-hiep-1-64/chi-4-79-ty-lo-goc-2-mat-tien-vip-cuc-thoang-mat-q12-pr45723948,"Đường Lâm Thị Hố, Phường Tân Chánh Hiệp, Quận 12, Hồ Chí Minh","4,79 tỷ",56 m²,4 phòng,3 phòng,3 tầng,,,6 m,Sổ đỏ/ Sổ hồng,Không nội thất,10.8639769537612,106.625568652919,"Chỉ 4.79 tỷ nhà lô góc 2 mặt tiền vip cực thoáng mát Lâm Thị Hố, Q12.

Nhà đẹp góc 2 mặt tiền hẻm 6m ô tô chạy vi vu - không gian cực kỳ thông thoáng, mát mẻ quanh năm.

Diện tích: 4x14m kết cấu: 1 trệt 2 lầu gồm: Phòng khách rộng bếp đẹp 4 phòng ngủ, 3 toilet giếng trời + nhiều cửa sổ đón gió tự nhiên.

Đường trước nhà trải nhựa 6m, khu dân cư hiện hữu an ninh, dân trí cao.

Vị trí tiện ích bủa vây chỉ trong bán kính 200m: Trường học cấp 1 - 2 - 3 Nhà thờ KCN Siêu thị, BHX, chợ Ngân hàng, cây xăng, UBND...

Pháp lý chuẩn Sổ hồng riêng Hoàn công đầy đủ.",Quận 12,Phường Tân Chánh Hiệp,2668.6,Giáo dục,"Đồ án điều chỉnh quy hoạch chi tiết xây dựng đô thị tỷ lệ 1/2000 Khu dân cư Phường Tân Chánh Hiệp (Khu 1), Quận 12",Thành công
https://batdongsan.com.vn/ban-nha-mat-pho-duong-lien-khu-16-18-phuong-binh-tri-dong-65/ban-ten-lua-mt-uong-4x18-5m-3-5-tam-gia-9ty-gia-tot-moi-pr45322704,"Đường Liên Khu 16-18, Phường Bình Trị Đông, Quận Bình Tân, Hồ Chí Minh","9,5 tỷ",74 m²,4 phòng,5 phòng,4 tầng,Đông,Đông,12 m,Sổ đỏ/ Sổ hồng,Cơ bản,10.760098341283,106.613290433334,"Nhà mặt tiền đường kinh doanh sầm uất, khu vực dân cư đông đúc, an ninh, thuận tiện kinh doanh mua bán nhiều ngành nghề hoặc cho thuê.
Xung quanh tập trung đầy đủ các tiện ích như siêu thị Nhật Aeon Mall, bệnh viện quốc tế CIH, ngân hàng, chợ, trường học các cấp.

- Vị trí: MT đường Liên Khu 16 - 18, P. Bình Trị Đông, Q. Bình Tân.
- Diện tích: 4 x 19m.
- Kết cấu: 4 tấm.
- Giá: 9,5 tỷ thương lượng chính chủ.
Liên hệ xem nhà:
0969 225 ***
Cường Tên Lửa.

Giới thiệu, Phân tích, So sánh.
Anh chị chọn BĐS phù hợp nhu cầu, giá hợp lý so với thị trường.
Xin cám ơn.",Quận Bình Tân,Phường Bình Trị Đông,394.1,Đất giao thông,"Đồ án quy hoạch phân khu tỷ lệ 1/2000 Khu dân cư phía Đông đường Bình Trị Đông, Phường Bình Trị Đông, Quận Bình Tân",Thành công
https://batdongsan.com.vn/ban-nha-rieng-duong-tan-chanh-hiep-3-phuong-tan-chanh-hiep-1-64/2-mat-tien-vi-tri-ep-thong-so-chuan-4x18m-5-tang-btct-co-thang-may-noi-that-cc-pr45492389,"Đường Tân Chánh Hiệp 3, Phường Tân Chánh Hiệp, Quận 12, Hồ Chí Minh","8,9 tỷ",70 m²,4 phòng,5 phòng,5 tầng,,,8 m,Sổ đỏ/ Sổ hồng,Đầy đủ,10.8731388392055,106.626777459045,"Bán gấp. Nhà mới 2 mặt tiền trước sau, 5 tầng có thang máy Tân Chánh Hiệp 03 (Ngay Hiệp Thành City), P. Tân Chánh Hiệp, Q. 12.

Diện tích: 4x18m=70m².
Kết cấu: 1 Trệt 1 lửng 3 lầu BTCT thang máy 450kg nhập khẩu. Gồm Phòng khách, bếp rộng hiện đại, 4PN 5WC(khép kín), Phòng thờ, gara, ban công, sân thượng trước sau thông thoáng.
Pháp lý: Sổ hồng riêng, pháp lý chuẩn, thổ cư 100%, sẵn sàng giao dịch.
Mô tả:
- Mặt tiền đường KD buôn bán đa ngành nghề, mặt sau hẻm 4m bê tông sạch sẽ.
- Nhà xây dựng kiên cố, chắc chắn. Thiết kế hiện đại, phong thủy đầy đủ công năng. Các phòng đều có cửa sổ đón khí trời tự nhiên trong lành, thoáng mát rất tốt cho sức khỏe.
- Thang máy 450kg nhập khẩu xịn sò, nội thất cao cấp sang trọng như khách sạn chỉ việc xách vali vào ở.
- Vị trí cực đẹp, thông số chuẩn, nhà 2 mặt tiền trước sau cực thông thoáng.
- Tiện vừa ở vừa KD như Spa, Logistics hay Vp Cty rất tốt.
- Ngay Hiệp Thành City khu dân cư đáng sống bậc nhất Q12.
- Gần Ngã tư Nước Đá kết lối Nguyễn Ảnh Thủ, Nguyễn Thị Búp, Lâm Thị HốGiao thông cực kỳ thuận tiện.
- Ngay chợ nhỏ đường TCH03, Bách Hóa Xanhđầy đủ tiện ích.
- Khu dân trí cao, an ninh, yên tĩnh, hàng xóm thân thiện.
- Ngay Trường TH Nguyễn Thái Bình, TH Võ Thị Sáu, Trường THCS Trần Quang Khải, THCS Nguyễn Chí Thanh, Trường THPT Võ Trường Toản.
- Gần BV Q12, UBND và CA Phườg.
Giá bán: 8.9 tỷ thương lượng khách thiện chí.
Liên hệ:
0901 423 ***
để được tư vấn cũng như hỗ trợ tốt nhất.",Quận 12,Phường Tân Chánh Hiệp,,,,Đã được điền từ cột Địa chỉ
https://thepeakgarden.vn/,,,,,,,,,,,,,,,,,,,,Thiếu tọa độ
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-van-tao-xa-long-thoi-76/can-ban-2-tang-uong-xe-tai-10m-be-so-hong-hoan-cong-u-pr45226241,"Đường Nguyễn Văn Tạo, Xã Long Thới, Huyện Nhà Bè, Hồ Chí Minh","4,9 tỷ",98 m²,2 phòng,2 phòng,2 tầng,,,10 m,Sổ đỏ/ Sổ hồng,Cơ bản,10.651106550057,106.729875083998,"Cần bán nhà 2 tầng đường 10m xe tải tránh nhau, Nguyễn Văn Tạo.
Diện tích: 98m² (5x20m).
Kết cấu: PK, 2 PN, 2WC.
Ngay cạnh nút giao cao tốc Bến Lức - Long Thành, ủy ban xã Hiệp Phước mới, ngân hàng, trường học...
Sổ hồng riêng, hoàn công đầy đủ.
Giá bán: 4,9 tỷ.
LH:
0968 354 ***
(Nhận ký gửi, giới thiệu mua bán nhà đất).",Huyện Nhà Bè,Xã Long Thới,,,,Đã được điền từ cột Địa chỉ
https://batdongsan.com.vn/ban-nha-mat-pho-phuong-trung-my-tay/sieu-villa-phan-van-hum-tien-12-5m-3-tang-sang-trong-dang-cap-giua-tt-q12-pr44691201,"Phan Văn Hùm, Phường Trung Mỹ Tây, Quận 12, Hồ Chí Minh",66 tỷ,715 m²,5 phòng,6 phòng,3 tầng,,,,Sổ đỏ/ Sổ hồng,Nội thất cao cấp nhập khẩu.,10.8560750246003,106.618742585599,"Siêu villa Phan Văn Hùm Trung Mỹ Tây mặt tiền 12.5m 3 tầng sang trọng đẳng cấp giữa trung tâm quận 12.

Vị trí: Mặt tiền đường Phan Văn Hùm, phường Trung Mỹ Tây, Quận 12.

Kết nối trực tiếp Trường Chinh Nguyễn Ảnh Thủ Lê Văn Khương Quốc lộ 22.

Dễ dàng di chuyển tới Công viên phần mềm Quang Trung, sân bay Tân Sơn Nhất, trung tâm Quận Tân Bình, Gò Vấp, Hóc Môn.

Khu dân cư quy hoạch đồng bộ, đường nội khu rộng, thông thoáng, hạ tầng hoàn chỉnh.
Tiện ích và ưu điểm nổi bật:

Gần Metro Hiệp Phú, Aeon Mall Tân Phú, Coopmart, bệnh viện Quận 12.

Khu dân cư cao cấp, an ninh tuyệt đối, dân trí cao.

Thích hợp ở, làm văn phòng công ty, showroom, villa nghỉ dưỡng.

Thông tin chi tiết:

Diện tích: 715m² mặt tiền cực hiếm 12.5m.

Kết cấu: 3 tầng, thiết kế villa hiện đại, tinh tế, nội thất cao cấp nhập khẩu.

Công năng: Gara ô tô, phòng khách lớn, phòng ăn bếp sang trọng, nhiều phòng ngủ khép kín, phòng sinh hoạt chung, sân vườn - bể bơi khu BBQ ngoài trời.

Pháp lý: Sổ đỏ chính chủ, hoàn công đầy đủ.",Quận 12,Phường Trung Mỹ Tây,,,,Đã được điền từ cột Địa chỉ
https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-van-dau-phuong-11-7-66/tien-uong-au-tret-5-lau-thang-may-h-t-45tr-thang-gia-thuong-luong-pr45347542,"Đường Nguyễn Văn Đậu, Phường 11, Quận Bình Thạnh, Hồ Chí Minh",12 tỷ,"57,5 m²",7 phòng,,6 tầng,,,20 m,Sổ đỏ/ Sổ hồng,Đầy đủ,10.8120334720985,106.692660175057,"Bán nhà mặt tiền kinh doanh đường Nguyễn Văn Đậu, P11, Q. Bình Thạnh.

+ Diện tích chuẩn 57.5m², sổ vuông A4, hoàn công đủ.
+ Kết cấu 1 trệt 5 lầu đúc kiên cố.

* Ưu điểm căn nhà:
+ Thang máy 350kg, sẵn thu nhập 35 triệu/tháng, gồm 7 phòng + 1 mặt bằng kinh doanh.
+ Vị trí kinh doanh cực kì sầm uất, tập trung nhiều tòa cao ốc văn phòng, phù hợp kinh doanh mọi loại hình.
+ Pháp lí sạch sẽ, sổ hồng chính chủ, công chứng nhanh gọn.

* Lợi thế vị trí và khu vực:
+ Trục đường chính liên quận kết nối Bình Thạnh và Phú Nhuận, giá trị thương mại và định dạng thương hiệu phù hợp kinh doanh đa nghành nghề.
+ Kết nối các trục vào trung tâm như Lê Quang Định, Phan Đăng Lưu, Phan Văn Trị, Hoàng Hoa Thám, chợ Bà Chiểu, Ngã tư Phú Nhuận, Ngã tư Hàng Xanh, di chuyển Q1 chỉ 5p..
+ Tiện ích bán kinh 500m xung quanh đầy đủ: Trường học các cấp, siêu thị tiện lợi 24/24, UBND phường, bệnh viện, gym, chợ dân sinh, Bách hóa xanh,..

+ Giá 12 tỷ thương lượng khách thiện chí.

Liên hệ SĐT hoặc Zalo
0964 782 ***
Nguyễn Thiên gặp chính chủ và hỗ trợ xem nhà thực tế.",Quận Bình Thạnh,Phường 11,674.4,Đất giao thông,"Đồ án điều chỉnh quy hoạch chi tiết xây dựng đô thị (quy hoạch phân khu) tỷ lệ 1/2000 Khu dân cư Liên Phường 5 - 6 - 7 - 11, Quận Bình Thạnh",Thành công
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-van-nguyen-phuong-tan-dinh-2-53/ban-trung-tam-quan-1-gia-giam-manh-pr45451534,"Đường Nguyễn Văn Nguyễn, Phường Tân Định, Quận 1, Hồ Chí Minh",8 tỷ,"28,3 m²",,,3 tầng,,,,Sổ đỏ/ Sổ hồng,,10.7933481701381,106.68758352064,"Giảm 3 tỷ bán nhà ngay mặt tiền Hoàng Sa. Nguyễn Văn Nguyễn.
Đường Nguyễn Văn Nguyễn, P. Tân Định, Quận 1.

Diện tích công nhận: 28.3m².
Kết cấu: 1 trệt, 2 lầu.
Diện tích sử dụng: 82m².

Giá bán sốc:
Từ 11 tỷ giảm còn 8 tỷ (thương lượng tốt).

Ưu điểm nổi bật:
Vị trí trung tâm Quận 1 di chuyển nhanh các quận lân cận.
Phù hợp ở lâu dài, cho thuê hoặc kinh doanh nhỏ.
Nhà gọn gàng, tối ưu công năng sử dụng.
Khu dân cư hiện hữu, an ninh, tiện ích đầy đủ.

Tiềm năng:
Khu vực Tân Định luôn giữ giá tốt.
Phù hợp đầu tư giữ tiền hoặc khai thác dòng tiền.",Quận 1,Phường Tân Định,123.5,Đất ở hiện hữu chỉnh trang,"Đồ án quy hoạch phân khu tỷ lệ 1/2000 Khu dân cư Phường Tân Định, Quận 1 (nội dung quy hoạch sử dụng đất, kiến trúc, giao thông)",Thành công
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-so-19a-phuong-binh-tri-dong-b-65/can-ra-gap-mt-uong-khu-ten-lua-10-x-19m-3-lau-gia-22-5-ty-gia-tot-pr45341221,"Đường Số 19A, Phường Bình Trị Đông B, Quận Bình Tân, Hồ Chí Minh","20,7 tỷ",190 m²,5 phòng,5 phòng,4 tầng,,,12 m,Sổ đỏ/ Sổ hồng,,10.7521410315136,106.617163383976,"Biệt thự mặt tiền đường nội khu thoáng mát, rộng rãi, nằm trong khu biệt thự sang trọng, an ninh, giao thông trong khu vực rất thuận tiện, xung quanh còn có đầy đủ các tiện ích cao cấp như TTTM Aeon Mall Bình Tân, ngân hàng, bệnh viện quốc tế CIH, trường học các cấp và các trung tâm anh ngữ quốc tế, rất thuận tiện cho các sinh hoạt hằng ngày.
- Vị trí: MT đường Số 19A, P. Bình Trị Đông B, Q. Bình Tân.
- Diện tích: 10 x 19m.
- Kết cấu: 3 lầu.
- Giá: 20.7 tỷ. Giá tốt.
Giá trên còn thương lượng cho anh em thiện chí.
Liên hệ:
0969 225 ***
Cường.
Kí gởi - mua bán BĐS Bình Tân - Khu Tên Lửa - Tân Tạo.",Quận Bình Tân,Phường Bình Trị Đông B,,,,Đã được điền từ cột Địa chỉ
https://batdongsan.com.vn/ban-nha-mat-pho-duong-su-van-hanh-phuong-12-5-62/ban-goc-2-tien-re-nhat-uong-dt-4-17m-san-2-tang-h-t-60-tr-thang-pr45573695,"Đường Sư Vạn Hạnh, Phường 12, Quận 10, Hồ Chí Minh",34 tỷ,"59,1 m²",2 phòng,2 phòng,2 tầng,Đông - Bắc,Tây - Bắc,25 m,Sổ đỏ/ Sổ hồng,Cơ bản,10.772200504245,106.669379956362,"Bán nhà góc 2 mặt tiền Sư Vạn Hạnh, Phường 12, Quận 10.

Cơ hội sở hữu bất động sản có dòng tiền sẵn tại khu vực kinh doanh sầm uất:

Diện tích: 4 x 17m, vuông vức 59.1m².
Lợi thế: Góc 2 mặt tiền (đường lớn + hẻm 407), tăng nhận diện kinh doanh.
Kết cấu: Trệt lầu, đang khai thác ổn định.
Hợp đồng thuê: 65 triệu/tháng, thời hạn còn 5 năm.

Tiềm năng khai thác:

Cửa hàng thương hiệu, showroom.
Văn phòng công ty.
Đầu tư giữ tài sản trung tâm.

Giá bán: 34 tỷ thương lượng.

Liên hệ Đoàn Dương:
0931 278 ***
(call/zalo/viber - 24/7).
Đầu tư hiệu quả - phát triển thịnh vượng.",Quận 10,Phường 12,2660.0,Đất giao thông,"Đồ án điều chỉnh quy hoạch chi tiết xây dựng đô thị tỷ lệ 1/2000 (quy hoạch phân khu) Khu dân cư Phường 12, Quận 10 (quy hoạch sử dụng đất, kiến trúc, giao thông)",Thành công
https://batdongsan.com.vn/ban-nha-mat-pho-duong-doan-van-bo-phuong-14-56/uong-oan-moi-xay-2026-so-57-7m-gia-9-8-ty-pr45407127,"Đường Đoàn Văn Bơ, Phường 14, Quận 4, Hồ Chí Minh","9,8 tỷ","57,7 m²",3 phòng,4 phòng,3 tầng,,,,Sổ đỏ/ Sổ hồng.,Đầy đủ.,10.759778221068,106.70967721647,"Bán nhà mặt đường Đoàn Văn Bơ, P. 14 (P. Khánh Hội mới), Quận 4. Kinh doanh sầm uất. Sát Quận 1 - 2 - 5 - 7 - 8.

Diện tích sổ: 57,7m² (khoảng 3,47m x 17,55m). Nở hậu. Có thêm mặt hẻm sau nhà.

Nhà mới xây 2026, có 3 tầng gồm: 1 trệt, 1 lầu, sân thượng, 3 phòng ngủ, 4 WC. Có vỉa hè để xe. Có thêm mặt hẻm sau nhà.

Giá: 9,8 tỷ. Sổ hồng đầy đủ.

(miễn trung gian).",Quận 4,Phường 13,64.6,Đất giao thông,"Đồ án điều chỉnh quy hoạch phân khu tỷ lệ 1/2000 Khu dân cư Liên Phường 12, Phường 13, Quận 4",Thành công
https://batdongsan.com.vn/ban-nha-rieng-duong-binh-dong-phuong-14-4-60/hang-hiem-ban-dien-tich-khung-110m2-hien-huu-ngay-du-an-cau-tien-uong-ong-q8-pr45724576,"hẻm Cây Sung, Đường Bình Đông, Phường 14, Quận 8, Hồ Chí Minh","5,6 tỷ","100,5 m²",4 phòng,2 phòng,2 tầng,Tây - Nam,,2 m,Sổ đỏ/ Sổ hồng.,,10.7410074160969,106.646536009988,"Bán nhà 100.5m² đất, hẻm Cây Sung phường Bình Đông, TP HCM. Ngăn 2 căn vừa ở vừa cho thuê.
- Diện tích đất: 100.5m² (6.24m x 14m); Nở hậu: 9.85m. Diện tích sử dụng: 201m².
- Kết cấu: 1 trệt 1 lầu với 4 phòng ngủ, 2 toilet (đang ngăn làm 2 căn vừa ở vừa cho thuê được). Có khoản sân trước nhà thông thoáng.
- Hướng: Tây Nam.
- Pháp lý: Sổ hồng riêng, công chứng sang tên ngay.
- Vị trí: Hẻm trước nhà 2m thông thoáng.

Tiện ích:
Chợ/TTTM: Chợ Bình Đông cách 350m.
Trường học: Tiểu học Hồng Đức cách 350m, THCS Lê Lai cách 500m, THPT Võ Văn Kiệt cách 1.5km.
-----------------------------
Giá bán: 5,6 tỷ còn thương lượng chính chủ.
Liên hệ:
0931 155 ***
Minh nhà đẹp.
(Pháp lý minh bạch hỗ trợ vay bank miễn phí giấy tờ mua bán).",Quận 8,Phường 14,9583.9,Đất giao thông,"Đồ án quy hoạch chi tiết xây dựng đô thị tỷ lệ 1/2000 Khu dân cư Liên Phường 3, 4, Quận 6 | Đồ án quy hoạch chi tiết xây dựng đô thị (quy hoạch phân khu) tỷ lệ 1/2000 Khu dân cư Phường 14, Quận 8 (quy hoạch sử dụng đất, kiến trúc, giao thông)",Thành công
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-van-yen-phuong-tan-thoi-hoa-70/gan-to-hieu-binh-5x16-vuong-ep-hem-8m-uong-nhua-pr45640155,"Đường Nguyễn Văn Yến, Phường Tân Thới Hòa, Quận Tân Phú, Hồ Chí Minh","7,2 tỷ","78,7 m²",,,2 tầng,,,8 m,Sổ đỏ,,10.7646691833268,106.625404389152,"Nguyễn Văn Yến - gần Tô Hiệu - Hoà Bình - 5x16m (78.7m²) vuông đẹp - hẻm 8m đường nhựa.
============================
(Kết bạn zalo)
0962 728 ***
* Em Đức Chuyên - Tân - Phú để theo dõi những căn nhà ngon nhất Tân Phú luôn được update hàng ngày nhé ạ.",Quận Tân Phú,Phường Tân Thới Hòa,67.3,Đất nhóm nhà ở hiện hữu chỉnh trang,"Đồ án quy hoạch phân khu tỷ lệ 1/2000 Khu 3, Quận Tân Phú (quy hoạch sử dụng đất, kiến trúc, giao thông)",Thành công
